,STORAGE,Precipitation,Tempreture,Soil Moisture at 0-40,Soil Moisture at 40-80,Soil Moisture at 0-80
1895-01,,37.28714747105022,9.062558434154338,,,
1895-02,,48.40940505173019,5.666923511867653,,,
1895-03,,26.481488463327523,14.83869766143533,,,
1895-04,,54.14776192022765,19.79657066879241,,,
1895-05,,120.23867336119636,22.369881789439248,,,
1895-06,,120.351228034056,26.127759090481103,,,
1895-07,,22.232513467707168,28.409847988002543,,,
1895-08,,48.12588754058429,28.347937401473267,,,
1895-09,,21.098340020369054,26.19111559898597,,,
1895-10,,65.45774395513014,18.291726952849757,,,
1895-11,,94.3750493309115,12.589211538464948,,,
1895-12,,72.8725270957171,9.77863883972168,,,
1896-01,,70.91331858390231,9.493893353832526,,,
1896-02,,65.02473624109777,11.347170431232334,,,
1896-03,,31.07598011509184,13.43615023171956,,,
1896-04,,64.47962643803692,20.304549756922786,,,
1896-05,,34.340816270993415,25.466152180080538,,,
1896-06,,17.60467564289559,28.417042622610417,,,
1896-07,,40.20730107716793,28.86469022339517,,,
1896-08,,15.785894363924813,29.302280484863232,,,
1896-09,,148.73782471690967,25.52457118776432,,,
1896-10,,92.16816875327424,18.81200293317872,,,
1896-11,,15.519365030133818,14.682239524819146,,,
1896-12,,40.26139726584705,10.713194102663142,,,
1897-01,,61.569940694454615,6.677412500287804,,,
1897-02,,7.434104259849534,12.496026386082098,,,
1897-03,,97.58138046655142,17.421424769946263,,,
1897-04,,61.18538132378761,19.059306996279958,,,
1897-05,,90.85470910018896,22.599320850063613,,,
1897-06,,70.6081600476802,27.084427357973244,,,
1897-07,,10.464430759549716,29.8851639054626,,,
1897-08,,80.46555351904277,28.75000200549965,,,
1897-09,,72.08382353292558,24.60975241519255,,,
1897-10,,96.94919450775454,21.338213391184624,,,
1897-11,,10.086846057170488,14.271276778214402,,,
1897-12,,59.4514290090253,7.989921161587233,,,
1898-01,,41.45418714332554,10.71347225340657,,,
1898-02,,47.35327147804268,12.126310009863356,,,
1898-03,,48.81742433407343,15.19003026721916,,,
1898-04,,81.76774020820984,18.50922942098897,,,
1898-05,,61.27904150399913,23.56788496391327,,,
1898-06,,143.32032605539402,26.66850123377093,,,
1898-07,,46.954127689139405,27.95764619909327,,,
1898-08,,57.62820737044302,28.021850307579108,,,
1898-09,,32.07133617762593,25.4309040100714,,,
1898-10,,18.531274044558227,19.19996046614294,,,
1898-11,,52.12349275501128,11.900082979744475,,,
1898-12,,52.45694701321014,6.122205683924149,,,
1899-01,,40.648496055260026,8.104233705811126,,,
1899-02,,19.63389551492792,4.7613196878252495,,,
1899-03,,10.319875562285006,16.292839222453015,,,
1899-04,,72.59896919924881,18.903144867823556,,,
1899-05,,76.39158219086677,25.356611609607334,,,
1899-06,,177.6994379391593,26.262148320848045,,,
1899-07,,85.68730958280828,27.77815270222706,,,
1899-08,,1.4219656941487502,29.647068703087196,,,
1899-09,,38.22196558689672,24.75954344065164,,,
1899-10,,101.92687071677412,21.459805632514865,,,
1899-11,,68.82273763956611,14.81004358904542,,,
1899-12,,114.13457472021938,9.10377782607148,,,
1900-01,,106.66979396945132,9.686288555259774,,,
1900-02,,16.71899433270548,10.21757437272889,,,
1900-03,,120.92624091336894,14.617965179519349,,,
1900-04,,231.56598310725192,18.45961683059336,,,
1900-05,,161.31503762590685,22.31776603707173,,,
1900-06,,39.72834026686531,27.532910500675637,,,
1900-07,,96.25421080310277,27.377697471695697,,,
1900-08,,81.14111915448012,26.783310203536416,,,
1900-09,,118.32456085272622,26.55165502754282,,,
1900-10,,71.33266442800594,21.1528496488296,,,
1900-11,,39.14006500782388,14.784271677296626,,,
1900-12,,36.32687221574064,10.075427416960949,,,
1901-01,,11.687941592500524,11.421662702651451,,,
1901-02,,41.38177469891785,8.992171817868721,,,
1901-03,,36.60019234137378,14.84202445435613,,,
1901-04,,41.19093224523737,17.970537533682897,,,
1901-05,,89.84071375004795,22.758432053220208,,,
1901-06,,23.240997301260784,27.351237294023868,,,
1901-07,,35.56346532737488,28.997012115016258,,,
1901-08,,28.18008990386064,30.077701624802888,,,
1901-09,,75.41929192067445,25.12105126696877,,,
1901-10,,28.3722685910076,21.00605757356201,,,
1901-11,,33.16513760005113,15.098288877753404,,,
1901-12,,23.01157702784895,9.116790776497464,,,
1902-01,,14.63852677692894,8.703753569657449,,,
1902-02,,23.263130368195657,9.5577458872276,,,
1902-03,,36.8378821565726,15.96849633635187,,,
1902-04,,79.34559130883015,21.45273835729276,,,
1902-05,,90.3404470083047,25.17376958319616,,,
1902-06,,35.285470944055135,28.357153857557385,,,
1902-07,,172.79462825359852,27.94557671752077,,,
1902-08,,0.0,29.45323471067225,,,
1902-09,,130.05404668362874,24.723907891011105,,,
1902-10,,55.90027381104377,19.858124824130268,,,
1902-11,,231.02870650825076,16.79390785482715,,,
1902-12,,67.70010368377774,10.094234331990858,,,
1903-01,,59.41259109174122,9.04242425526239,,,
1903-02,,177.288818144076,8.167575761908761,,,
1903-03,,57.269777229109614,13.990843896368496,,,
1903-04,,30.689504885676826,18.660068482939742,,,
1903-05,,53.91408203891211,21.831401241322016,,,
1903-06,,94.35091980820556,23.99732266588484,,,
1903-07,,150.99424312632186,27.1962063122231,,,
1903-08,,30.931004310383116,27.657602721781696,,,
1903-09,,38.57176368545572,24.17524415840828,,,
1903-10,,50.57904270777384,18.887107467070905,,,
1903-11,,0.0665389406291886,13.91980558992471,,,
1903-12,,27.3883801155655,10.518601423346134,,,
1904-01,,5.567158653456107,8.496715277454008,,,
1904-02,,65.68703278744596,13.030214442539254,,,
1904-03,,17.25652652341542,18.578604856621165,,,
1904-04,,92.3551458532112,18.982393186408004,,,
1904-05,,151.38684011320302,22.38364164759005,,,
1904-06,,90.20568819055256,25.961473238321407,,,
1904-07,,52.283936917823056,27.28669316007778,,,
1904-08,,57.89799672436922,27.361798302664567,,,
1904-09,,103.93038270364312,26.19695726142152,,,
1904-10,,101.62162274914606,20.75297616886588,,,
1904-11,,10.314241245716731,14.51600430657844,,,
1904-12,,38.7797594760394,10.153439659385665,,,
1905-01,,29.29752378929435,7.455904002076842,,,
1905-02,,52.26156873619891,4.771620574705267,,,
1905-03,,118.44798983174054,17.048752187511734,,,
1905-04,,199.3034866381556,18.60784965380047,,,
1905-05,,93.82906889931955,24.27549656662049,,,
1905-06,,113.89249579951648,26.86668547787167,,,
1905-07,,66.91602864531268,27.123090498904865,,,
1905-08,,25.73477945368655,28.83823691708597,,,
1905-09,,50.14685848498348,26.822869285671096,,,
1905-10,,83.68263551852141,19.905990511141862,,,
