,STORAGE,Precipitation,Tempreture,Soil Moisture at 0-40,Soil Moisture at 40-80,Soil Moisture at 0-80
1895-01,,35.21403600496274,6.438705357924971,,,
1895-02,,33.6127336195537,3.461080934211769,,,
1895-03,,35.203141951371755,13.590755412778842,,,
1895-04,,54.00083089899765,18.891855985793487,,,
1895-05,,104.4385391341315,21.345470621551154,,,
1895-06,,130.63524038829502,25.66862086525985,,,
1895-07,,38.75487059910619,27.675473684356326,,,
1895-08,,59.80672044933788,28.281466149227327,,,
1895-09,,18.18890249468977,26.23892384152564,,,
1895-10,,66.39722846929358,17.155193895653444,,,
1895-11,,104.14434068007444,11.022593244397768,,,
1895-12,,95.84032094793977,8.205773368990295,,,
1896-01,,57.31903894332352,8.12797411046331,,,
1896-02,,58.62336306676032,10.17008182532573,,,
1896-03,,35.37861772930181,12.277281972032691,,,
1896-04,,40.95345574617386,19.808919109049302,,,
1896-05,,55.54704279085945,25.34029741569486,,,
1896-06,,29.35050135287185,28.307967288074668,,,
1896-07,,50.7684365066271,28.685411370699367,,,
1896-08,,36.89304347809345,29.23687242089756,,,
1896-09,,108.3736071015792,24.65520440735829,,,
1896-10,,65.7079959339881,17.849359772823476,,,
1896-11,,27.79537033356687,12.847595875146528,,,
1896-12,,36.84492226189406,9.74684767783792,,,
1897-01,,63.70012557270035,5.0505687985864895,,,
1897-02,,13.2085135631145,10.47252809839747,,,
1897-03,,146.53916121254522,15.372398922840754,,,
1897-04,,61.734780497021156,18.026799918482546,,,
1897-05,,125.40114499494511,21.95122195362414,,,
1897-06,,90.24290394530722,26.31300084915741,,,
1897-07,,14.989561416327009,29.657507026873567,,,
1897-08,,72.31785323033257,28.07523250650792,,,
1897-09,,67.25787327686946,24.102859013216204,,,
1897-10,,59.95849724153362,20.61043024315405,,,
1897-11,,13.666784919088794,13.36404122424031,,,
1897-12,,53.80514063839874,6.759921246735507,,,
1898-01,,51.07072960147782,9.067855275221287,,,
1898-02,,45.24637196019844,10.816400249759672,,,
1898-03,,65.69612918612819,13.742464870529831,,,
1898-04,,68.33976944539913,17.29794871649414,,,
1898-05,,80.82208881034423,22.73985091490405,,,
1898-06,,171.85435293275845,26.10208609424255,,,
1898-07,,60.858315485810486,27.51355260847107,,,
1898-08,,62.96039882980327,27.529479359271665,,,
1898-09,,31.642715875433865,24.958875700752568,,,
1898-10,,14.604217544631668,18.546986841887392,,,
1898-11,,48.56741248835962,10.642407240730428,,,
1898-12,,60.60435359534763,4.775448473239386,,,
1899-01,,24.23716557932594,6.441975444180783,,,
1899-02,,21.531378993123923,3.22489561911219,,,
1899-03,,21.603036973881657,14.544575063876374,,,
1899-04,,68.9015805399607,17.3476461421245,,,
1899-05,,90.10197480015026,24.552803576150268,,,
1899-06,,193.06855820221875,25.905503065892,,,
1899-07,,73.12655979126849,27.438133255356835,,,
1899-08,,5.029186502272506,30.02823633736088,,,
1899-09,,37.85820793127888,24.294248452183435,,,
1899-10,,82.841506804108,20.61493885706341,,,
1899-11,,79.45578514709675,13.728344908821835,,,
1899-12,,95.6198958167954,8.158804973183328,,,
1900-01,,63.21265869670444,8.707728157874453,,,
1900-02,,16.397524373201783,8.430163485604146,,,
1900-03,,90.4456146062997,13.549161320167874,,,
1900-04,,224.57267284456384,17.79464777373763,,,
1900-05,,148.36411402465174,21.63681032283912,,,
1900-06,,43.37846612638582,27.068503786016393,,,
1900-07,,80.80771044779706,27.22672326571096,,,
1900-08,,74.50445673547725,26.78689402460106,,,
1900-09,,148.74269653722723,26.2618723605518,,,
1900-10,,75.06519102545643,20.65963745606009,,,
1900-11,,24.14969693408126,13.786269799978644,,,
1900-12,,22.019348484695588,9.055806499703852,,,
1901-01,,5.942439240625217,10.282346870178586,,,
1901-02,,52.76214018669078,7.572636663066174,,,
1901-03,,50.03492319363134,13.704829676165469,,,
1901-04,,44.09789398549095,17.053111635897526,,,
1901-05,,100.5028022474082,22.403666291050808,,,
1901-06,,18.70773270615825,27.495610911773625,,,
1901-07,,23.288297378315185,29.3673307879892,,,
1901-08,,26.785464622435114,29.79397063477645,,,
1901-09,,71.32629695140496,24.78779743564507,,,
1901-10,,25.25057086324881,20.4691176867832,,,
1901-11,,40.81261454483189,13.754549244684831,,,
1901-12,,20.088228718589537,7.495969760985601,,,
1902-01,,12.78104829823687,6.574540970206418,,,
1902-02,,13.806099976930351,7.906739620501717,,,
1902-03,,66.66601091812528,14.4877558541361,,,
1902-04,,66.34512944117425,20.20770415151245,,,
1902-05,,106.52701302684804,24.38323992459232,,,
1902-06,,37.33073819117256,28.174722692875005,,,
1902-07,,177.33149637494768,27.25652726593787,,,
1902-08,,0.0002265211663494,29.341049388918297,,,
1902-09,,96.25610672718004,23.368472072024822,,,
1902-10,,60.57685392716574,18.83081886637463,,,
1902-11,,170.67668456627578,15.425492527268867,,,
1902-12,,42.09237364013359,8.105100862267944,,,
1903-01,,58.884301057410624,7.916503572826663,,,
1903-02,,138.56617423876253,7.14529637282803,,,
1903-03,,65.09554760812452,12.907471456146114,,,
1903-04,,16.93335814431073,18.079511838930625,,,
1903-05,,62.08582563532723,20.97094601313904,,,
1903-06,,100.9319481673064,23.263065248964324,,,
1903-07,,103.49704092961773,27.446090684523654,,,
1903-08,,37.06950441113225,27.894855755504484,,,
1903-09,,80.41818192427752,23.526782755577376,,,
