,STORAGE,Precipitation,Tempreture,Soil Moisture at 0-40,Soil Moisture at 40-80,Soil Moisture at 0-80
1895-01,,41.33590259752776,6.822363186259019,,,
1895-02,,28.553821192791588,4.061235538219151,,,
1895-03,,57.45745271883513,14.021385637584483,,,
1895-04,,55.700644970944055,19.343252670388477,,,
1895-05,,108.11555504849082,21.82088957686173,,,
1895-06,,141.84528949135228,26.051101215764096,,,
1895-07,,55.52916325769927,28.0648053354966,,,
1895-08,,53.48941844036705,28.8473974298176,,,
1895-09,,17.970552613609716,27.058119585639552,,,
1895-10,,66.682397358543,17.63664858516894,,,
1895-11,,105.93264967265884,11.7124908497459,,,
1895-12,,90.19962917127108,8.497784200969495,,,
1896-01,,63.48441591262817,8.192689470491912,,,
1896-02,,69.36822557248567,10.657284156648736,,,
1896-03,,47.71084494440179,12.507409184606452,,,
1896-04,,34.956386669058546,19.96641967020537,,,
1896-05,,55.11868191769248,25.561713167993645,,,
1896-06,,21.48367636103379,28.49480956127769,,,
1896-07,,47.13674714038247,29.01197365760803,,,
1896-08,,29.821499934447438,29.904814817528976,,,
1896-09,,101.72790777306808,25.33574191996926,,,
1896-10,,89.2580101996974,18.263730573654176,,,
1896-11,,32.33431869255869,13.443552610748691,,,
1896-12,,34.581628843608655,10.193740815363432,,,
1897-01,,88.67046575245104,5.302767165334601,,,
1897-02,,13.519128971601788,10.757624921296772,,,
1897-03,,193.54925179732476,15.869467093819068,,,
1897-04,,63.89091327767623,18.22088416049355,,,
1897-05,,129.5096182331286,22.309825093118768,,,
1897-06,,93.77178213219894,26.6702542279896,,,
1897-07,,7.465389484782753,30.117059392427144,,,
1897-08,,66.93094233663459,28.762364372956124,,,
1897-09,,67.67961039091412,24.944922274539344,,,
1897-10,,77.9995081911589,21.08250254882009,,,
1897-11,,16.735357963160464,13.929852569479692,,,
1897-12,,75.67616598631206,7.253476383184132,,,
1898-01,,54.75422605112979,9.057765839225368,,,
1898-02,,53.44939464067158,10.97988170573586,,,
1898-03,,69.31127117156983,13.98978016476882,,,
1898-04,,63.21677633084749,17.282536702407032,,,
1898-05,,90.62345755727668,23.23153955911335,,,
1898-06,,164.30633917156018,26.088227625395124,,,
1898-07,,57.230605291065416,27.69343400152106,,,
1898-08,,67.15951598719546,27.89167231258593,,,
1898-09,,35.148878923215364,25.640326253489444,,,
1898-10,,30.86824748340406,18.95286840037296,,,
1898-11,,59.7474869928862,11.27097107159464,,,
1898-12,,71.32472344047144,5.209223619134803,,,
1899-01,,40.25019994635331,6.7985368815221285,,,
1899-02,,27.95274217254237,3.4421539176137825,,,
1899-03,,35.51551571795815,14.743267123071773,,,
1899-04,,73.55190304605584,17.58046034913314,,,
1899-05,,85.20823678468403,24.873838272094726,,,
1899-06,,194.3973261301141,26.269922424617565,,,
1899-07,,75.90562387566817,27.82195527177108,,,
1899-08,,8.720557947598005,30.3938343334198,,,
1899-09,,41.33433971405029,24.630115837799877,,,
1899-10,,89.8576556436639,20.95117229963604,,,
1899-11,,85.79897184070788,14.40180264422768,,,
1899-12,,104.84571830950286,8.691643398686459,,,
1900-01,,83.61743408805445,8.729892003410741,,,
1900-02,,22.086234017422324,8.756079039071736,,,
1900-03,,91.90324977874756,13.839536839284396,,,
1900-04,,206.61161026804072,18.49580666893407,,,
1900-05,,138.34603932029322,22.204067179027355,,,
1900-06,,41.07818663597107,27.420204010009765,,,
1900-07,,80.06025021502847,27.68235813241256,,,
1900-08,,74.7541290845369,27.60506178705316,,,
1900-09,,156.44334329303942,27.165169877002114,,,
1900-10,,85.47084751329923,21.28288288718776,,,
1900-11,,27.293050005561422,14.33460787396682,,,
1900-12,,23.503321084474265,9.336173676691557,,,
1901-01,,7.237665804938266,10.561897339318929,,,
1901-02,,62.12977905574598,7.809564468233209,,,
1901-03,,73.42096337067453,13.853981560154963,,,
1901-04,,50.66153174048976,17.04278948432521,,,
1901-05,,115.49455029738576,22.70783156294572,,,
1901-06,,20.926252667276483,27.623990857977617,,,
1901-07,,10.93859205231855,29.97222238490456,,,
1901-08,,31.13066601502268,30.035435477808903,,,
1901-09,,74.48994459854929,25.28717638668261,,,
1901-10,,35.051905165722495,20.79044076969749,,,
1901-11,,46.38004235920153,13.935897299364994,,,
1901-12,,27.56078685007597,7.592093404845188,,,
1902-01,,17.670034369669462,6.743448673047517,,,
1902-02,,14.328165784886007,8.47818549231479,,,
1902-03,,82.56065021113345,14.906967066463672,,,
1902-04,,66.12320012945878,20.35668704936379,,,
1902-05,,93.88634006098695,24.630308178349544,,,
1902-06,,43.03689453125,28.64896832315545,,,
1902-07,,185.75909219842208,27.717120991255108,,,
1902-08,,2.0559394713059853,29.733882691232782,,,
1902-09,,121.6060342146221,23.51889589008532,,,
1902-10,,74.56969546870181,19.247277677435623,,,
1902-11,,236.6387610184519,15.936340727304156,,,
1902-12,,54.41280262997276,8.366777644031925,,,
1903-01,,58.16316024679887,8.248365774154664,,,
1903-02,,154.29707340039704,7.61289343495118,,,
1903-03,,94.3295556801244,13.534499845504762,,,
1903-04,,13.881378889083862,18.227480218786944,,,
1903-05,,62.03681833066438,21.68266447117454,,,
1903-06,,113.0825764806647,23.809577677877325,,,
1903-07,,127.66254497728848,27.332193481545698,,,
1903-08,,35.767328598122845,28.04394463840284,,,
1903-09,,90.46672096653988,24.023159226367348,,,
1903-10,,79.12679730666311,17.90582623130397,,,
1903-11,,0.0,12.281509191613448,,,
1903-12,,16.343510536143654,8.943838161418313,,,
1904-01,,20.865421089373136,6.799697386214608,,,
1904-02,,57.1195892996537,11.44199748340406,,,
1904-03,,67.15536325253939,17.539167142667267,,,
1904-04,,86.29773895464446,18.034432778609425,,,
1904-05,,122.66687865407845,22.39582781942267,,,
1904-06,,102.9819474651939,26.319351247988248,,,
1904-07,,48.812568359375,27.84010012124714,,,
1904-08,,35.62761587042558,27.80652491971066,,,
1904-09,,78.74779533185458,26.22606585452431,,,
1904-10,,114.6902919247276,20.51861975820441,,,
1904-11,,6.087331579107987,13.65277505774247,,,
1904-12,,21.21032373076991,9.070936793277138,,,
1905-01,,54.504413243343954,5.204477646727311,,,
1905-02,,70.5008709746913,3.1356434064162406,,,
1905-03,,116.9105286367316,16.5822946965067,,,
1905-04,,198.76345845674211,17.937297332663285,,,
1905-05,,165.4219736761796,23.82524487696196,,,
1905-06,,112.96243746707314,27.40912508362218,,,
1905-07,,107.8713049416793,27.049596082787765,,,
1905-08,,15.22381850794742,28.89585520744324,,,
1905-09,,64.62965803146362,26.651090782567078,,,
1905-10,,94.21482853738884,19.17146310705888,,,
1905-11,,73.31437578904001,14.895138158547253,,,
1905-12,,125.20274997711182,5.5959578831572285,,,
1906-01,,35.6861343574524,8.457839523114655,,,
1906-02,,61.9995920472396,9.085530224599337,,,
1906-03,,64.74301589162727,11.677667103817589,,,
1906-04,,69.4593051267925,19.066438050019112,,,
1906-05,,133.02206900546426,22.7577683278134,,,
1906-06,,101.85636860696891,27.001448781866777,,,
1906-07,,76.61065788770976,27.270384243413023,,,
1906-08,,80.78319219488847,27.46294198287161,,,
1906-09,,92.78791223024066,26.04189344255548,,,
1906-10,,36.558779003745634,16.995391986746537,,,
1906-11,,63.07589471114309,13.63344611795325,,,
1906-12,,81.57685761702687,11.760277760154322,,,
1907-01,,28.58396853999088,13.095169844878347,,,
1907-02,,34.506668363370395,11.466836805092662,,,
1907-03,,40.85537105058369,19.91176196801035,,,
1907-04,,65.49416569559197,17.56051071267379,,,
1907-05,,209.00994905572188,19.955332979904977,,,
1907-06,,65.37963167090165,26.6375760580364,,,
1907-07,,67.80744174957276,28.430232977114223,,,
1907-08,,18.00769218570308,29.95204079929151,,,
1907-09,,35.93430267835918,26.54180523571215,,,
1907-10,,155.07826532865826,19.53994477974741,,,
1907-11,,157.65478113676372,11.68975656710173,,,
1907-12,,74.69397659100984,9.86864090317174,,,
1908-01,,23.61336307324861,9.074752585762424,,,
1908-02,,72.97716028514661,9.884281657871448,,,
1908-03,,59.119739649923225,18.109040678927773,,,
1908-04,,198.93744255467465,19.02387250197561,,,
1908-05,,236.60802941573291,22.82869612242046,,,
1908-06,,41.98614762958727,27.180087872555383,,,
1908-07,,51.56945776186491,28.66448549672177,,,
1908-08,,48.31718694486116,27.99115272973713,,,
1908-09,,69.41517101488616,24.40867345358196,,,
1908-10,,51.4353234963668,18.234390844545867,,,
1908-11,,43.676560694042,14.3033750257994,,,
1908-12,,24.22099213098225,10.953632861689517,,,
1909-01,,3.416344750178488,10.499507930906196,,,
1909-02,,29.40758408546448,11.999561804470265,,,
1909-03,,35.45079206567062,15.214447375849671,,,
1909-04,,41.48784761027286,18.38984858613265,,,
1909-05,,64.70122425179733,22.905201335204275,,,
1909-06,,88.02253686402973,27.659940956015337,,,
1909-07,,11.098444658706065,30.93015538516797,,,
1909-08,,54.778360625819154,30.70151995006361,,,
1909-09,,14.206610594799644,26.11127109828748,,,
1909-10,,79.80748710833097,20.43486322453148,,,
1909-11,,70.9758474430285,17.478878905145745,,,
1909-12,,75.66827632703279,5.238106598477614,,,
