,STORAGE,Precipitation,Tempreture,Soil Moisture at 0-40,Soil Moisture at 40-80,Soil Moisture at 0-80
1895-01,,33.073823339206186,7.090281176224505,,,
1895-02,,36.69964539990337,3.967398134198519,,,
1895-03,,27.524842473338463,13.840177927982172,,,
1895-04,,51.88448208583435,19.062894102917348,,,
1895-05,,106.14565796703567,21.35095464109482,,,
1895-06,,123.01515651975558,25.56403517492783,,,
1895-07,,26.987473437792435,27.686904026845376,,,
1895-08,,54.12732629550307,28.20623265479216,,,
1895-09,,18.013879193455896,26.125675668522977,,,
1895-10,,66.4522531026229,17.384714773443406,,,
1895-11,,102.14059651574487,11.233530131292586,,,
1895-12,,92.83428512095138,8.564524879074995,,,
1896-01,,55.833375368392346,8.559995480016704,,,
1896-02,,55.90356546299264,10.359953397600238,,,
1896-03,,31.27460213647145,12.513848542677726,,,
1896-04,,45.64746561939375,19.877756781003463,,,
1896-05,,36.05868003869857,25.349367444683924,,,
1896-06,,25.936574158936818,28.32530699908172,,,
1896-07,,49.69509366617431,28.62406817342716,,,
1896-08,,36.31132127662351,29.060680946558747,,,
1896-09,,118.53570808359056,24.76015331710027,,,
1896-10,,63.26434913322967,18.014259511449723,,,
1896-11,,23.17535676103489,13.274790944957529,,,
1896-12,,37.60285752777085,9.972140348611088,,,
1897-01,,56.51647300093798,5.481738700940971,,,
1897-02,,8.726724202953598,11.025760518902889,,,
1897-03,,119.08817353279689,15.748049397711537,,,
1897-04,,59.2655098600049,18.2974882131612,,,
1897-05,,105.65562176261078,22.0438426091918,,,
1897-06,,86.28686402875195,26.362212117758677,,,
1897-07,,17.08171095004032,29.59027024053543,,,
1897-08,,72.01206116513968,27.961647963990224,,,
1897-09,,56.49243572396778,24.06092900511321,,,
1897-10,,58.59017700608932,20.78562292065836,,,
1897-11,,12.64868811129142,13.591811129765302,,,
1897-12,,46.12600092817637,6.992282809525462,,,
1898-01,,44.03360923837562,9.474819516421688,,,
1898-02,,39.40240345764667,11.166685891709909,,,
1898-03,,55.08678732848749,14.103113090666676,,,
1898-04,,71.24477780403592,17.609349948546356,,,
1898-05,,79.40887491163555,22.82683362686758,,,
1898-06,,168.19673957815496,26.229442366480512,,,
1898-07,,58.61348316226713,27.506879187010245,,,
1898-08,,60.88442897485725,27.619674742322587,,,
1898-09,,31.7742058283118,25.00052012927404,,,
1898-10,,12.663379612463563,18.8427748913294,,,
1898-11,,48.50564577262259,10.74980274561781,,,
1898-12,,55.14696595024528,4.9681150409168335,,,
1899-01,,17.19775086258437,6.679894930727382,,,
1899-02,,17.760502298625013,3.6333821954372514,,,
1899-03,,15.984865990994317,14.765192292416563,,,
1899-04,,70.78746961770038,17.511708946971897,,,
1899-05,,85.19200322640113,24.672798680096136,,,
1899-06,,193.59867980761737,25.83289814087481,,,
1899-07,,74.60050547200682,27.325660324706977,,,
1899-08,,4.241176044681715,30.025902173105173,,,
1899-09,,31.81838167989003,24.57291083674418,,,
1899-10,,88.83796311069646,20.84610507356404,,,
1899-11,,75.79786373249893,13.85009190495594,,,
1899-12,,96.09781910054092,8.441017871143679,,,
1900-01,,64.14481707409193,9.130089314224003,,,
1900-02,,13.687611954219674,8.775151087088563,,,
1900-03,,100.74150548422288,13.754267244631473,,,
1900-04,,229.88746829057078,17.743609630839888,,,
1900-05,,138.52284396981537,21.52748150360293,,,
1900-06,,37.03280814198934,27.026136688609192,,,
1900-07,,82.95594497234802,27.10477253003732,,,
1900-08,,82.02212953809321,26.61368400024003,,,
1900-09,,144.11291782247417,26.184890853008536,,,
1900-10,,67.10422615151681,20.701194588500677,,,
1900-11,,27.250819225583037,14.025075821506894,,,
1900-12,,23.609256443785053,9.288280309067058,,,
1901-01,,7.495092373212676,10.539256356528806,,,
1901-02,,46.88801400933799,7.937559945403134,,,
1901-03,,41.20344495243624,13.892949671481606,,,
1901-04,,37.69945489867992,17.333548648378695,,,
1901-05,,83.33075799414628,22.547178391182776,,,
1901-06,,18.40934039903879,27.495309515524475,,,
1901-07,,25.01982822843693,29.111998443297217,,,
1901-08,,24.51095871659357,29.813445650877743,,,
1901-09,,67.9997781608681,24.78797614490949,,,
1901-10,,23.003393229958057,20.625225409825795,,,
1901-11,,43.10544690807152,14.05053154488342,,,
1901-12,,17.68965283956714,8.033593171865173,,,
1902-01,,14.54558802629778,7.101997408881852,,,
1902-02,,15.098483763233935,8.247894087625973,,,
1902-03,,52.85085437160217,14.67273027846215,,,
1902-04,,64.96328415867212,20.47219584760272,,,
1902-05,,102.1788801173892,24.50145662340442,,,
1902-06,,34.12522638572411,28.047676686934302,,,
1902-07,,157.3310900588912,27.200674990587437,,,
1902-08,,0.0,29.334176753805725,,,
1902-09,,94.73024021488143,23.685530056558463,,,
1902-10,,58.07496766000807,19.083234548799027,,,
1902-11,,163.64821189557028,15.72747977895168,,,
1902-12,,42.67860650066246,8.647365671731631,,,
1903-01,,60.11832234019446,8.124192501706393,,,
1903-02,,143.11882118210357,7.207532595016334,,,
1903-03,,54.73238805986436,13.094954264765631,,,
1903-04,,19.67701974568002,18.169115800611124,,,
1903-05,,61.9043982279413,20.83155803011397,,,
1903-06,,100.57761969562893,23.078022809801283,,,
1903-07,,96.10910029688829,27.17423945928765,,,
1903-08,,37.20825616739361,27.705918553542816,,,
1903-09,,77.79689796694636,23.66328996409831,,,
1903-10,,47.38829782705208,18.14152380879505,,,
1903-11,,0.0467305604219562,12.50472170559285,,,
1903-12,,14.089715649571518,9.645994782735691,,,
1904-01,,13.371597435027612,7.610001069311646,,,
1904-02,,62.869114367980885,11.711484731208069,,,
1904-03,,26.31295616181684,17.874988701976285,,,
1904-04,,81.22508000417828,18.609608663737674,,,
1904-05,,120.1051384864352,21.94910546300262,,,
1904-06,,87.13134266333545,25.80419521560936,,,
1904-07,,49.23874544032211,27.42189583873956,,,
1904-08,,47.33007640097056,27.564410931705364,,,
